Time;X;Y;Z
00:00:00.000000;0.719274822570445;0.042372285854824;-0.696296816808376
00:00:00.000399;0.72053966692432;0.042372285854824;-0.696613027896845
00:00:00.000799;0.722120722366665;0.0422668821586677;-0.696613027896845
00:00:00.001199;0.72338556672054;0.042372285854824;-0.696402220504533
00:00:00.001599;0.72507202585904;0.0425830932471365;-0.696402220504533
00:00:00.002000;0.726442273909072;0.0425830932471365;-0.696402220504533
00:00:00.002399;0.727707118262947;0.0426884969432928;-0.696402220504533
00:00:00.002799;0.729182770009135;0.0427939006394491;-0.696296816808376
00:00:00.003199;0.730342210666854;0.0427939006394491;-0.695980605719907
00:00:00.003599;0.73160705502073;0.0431101117279179;-0.695769798327595
00:00:00.004000;0.732871899374605;0.0434263228163868;-0.695453587239126
00:00:00.004399;0.733925936336168;0.0434263228163868;-0.695137376150657
00:00:00.004799;0.734874569601574;0.0436371302086993;-0.694715761366032
00:00:00.005199;0.736034010259293;0.0438479376010119;-0.694188742885251
00:00:00.005599;0.736771836132387;0.0440587449933245;-0.693767128100626
00:00:00.006000;0.737509662005481;0.0443749560817933;-0.693450917012157
00:00:00.006399;0.738142084182419;0.0446911671702621;-0.692923898531375
00:00:00.006799;0.738563698967044;0.0451127819548872;-0.692607687442907
00:00:00.007199;0.738774506359357;0.0452181856510435;-0.692291476354438
00:00:00.007599;0.739196121143982;0.0455343967395124;-0.691764457873656
00:00:00.008000;0.739196121143982;0.0455343967395124;-0.691448246785188
00:00:00.008399;0.739301524840138;0.0458506078279812;-0.691342843089031
00:00:00.008799;0.739196121143982;0.0459560115241375;-0.691132035696719
00:00:00.009199;0.739406928536294;0.0460614152202937;-0.691132035696719
00:00:00.009599;0.739617735928607;0.0463776263087626;-0.691132035696719
00:00:00.010000;0.739617735928607;0.0462722226126063;-0.691448246785188
00:00:00.010399;0.739406928536294;0.0460614152202937;-0.691764457873656
00:00:00.010799;0.739196121143982;0.0458506078279812;-0.691869861569813
00:00:00.011199;0.739196121143982;0.0458506078279812;-0.692080668962125
00:00:00.011599;0.738985313751669;0.0454289930433561;-0.692186072658282
00:00:00.012000;0.738774506359357;0.0451127819548872;-0.692291476354438
00:00:00.012399;0.738352891574732;0.0447965708664184;-0.692291476354438
00:00:00.012799;0.738036680486263;0.0443749560817933;-0.692186072658282
00:00:00.013199;0.737615065701638;0.0440587449933245;-0.692080668962125
00:00:00.013599;0.737509662005481;0.0439533412971682;-0.691869861569813
00:00:00.014000;0.736877239828544;0.0434263228163868;-0.691869861569813
00:00:00.014399;0.736455625043918;0.0432155154240742;-0.691448246785188
00:00:00.014799;0.735928606563137;0.0430047080317617;-0.691132035696719
00:00:00.015199;0.735296184386199;0.0426884969432928;-0.691026632000562
00:00:00.015599;0.734663762209262;0.0422668821586677;-0.690499613519781
00:00:00.016000;0.734031340032324;0.0419506710701989;-0.689761787646687
00:00:00.016399;0.733504321551543;0.0418452673740426;-0.688918558077437
00:00:00.016799;0.732661091982292;0.0414236525894175;-0.688180732204343
00:00:00.017199;0.732239477197667;0.0414236525894175;-0.687021291546624
00:00:00.017599;0.731501651324573;0.0411074415009487;-0.686072658281217
00:00:00.018000;0.730658421755323;0.0410020378047924;-0.685229428711967
00:00:00.018399;0.730131403274542;0.0407912304124798;-0.684069988054248
00:00:00.018799;0.729393577401448;0.0405804230201673;-0.682910547396529
