Time;X;Y;Z
00:00:00.012000;0.0172862061696297;-0.0106457733117841;-0.653924530953552
00:00:00.012399;0.0205537207504743;-0.0100133511348465;-0.656559623357459
00:00:00.012799;0.0241374464197878;-0.00959173635022135;-0.659194715761366
00:00:00.013199;0.0278265757852576;-0.00927552526175252;-0.661829808165273
00:00:00.013600;0.0317265125430399;-0.0088539104771274;-0.66446490056918
00:00:00.014000;0.0361534677816036;-0.00864310308481484;-0.6673108003654
00:00:00.014399;0.0406858267163235;-0.00822148830018973;-0.670051296465463
00:00:00.014799;0.0451127819548872;-0.00758906612325206;-0.672897196261683
00:00:00.015199;0.0499613519780761;-0.00716745133862694;-0.675953903450215
00:00:00.015600;0.05523153678589;-0.00664043285784555;-0.679010610638747
00:00:00.016000;0.0607125289860165;-0.0059026069847516;-0.682067317827279
00:00:00.016399;0.0665097322746118;-0.00548099220012649;-0.685545639800436
00:00:00.016799;0.0725177429555197;-0.00474316632703254;-0.688496943292812
00:00:00.017199;0.0789473684210527;-0.00421614784625114;-0.691764457873656
00:00:00.017600;0.0856932049750545;-0.00347832197315719;-0.694821165062188
00:00:00.018000;0.0926498489213689;-0.00274049610006324;-0.697983275946877
00:00:00.018399;0.0999227039561521;-0.00210807392312557;-0.70072377204694
00:00:00.018799;0.107406366383248;-0.0014756517461879;-0.703675075539316
00:00:00.019199;0.115206239898812;-0.000843229569250229;-0.706837186424004
00:00:00.019600;0.123533131895159;-0.000105403696156279;-0.70978848991638
00:00:00.020000;0.131965427587661;0.000527018480781393;-0.712950600801068
00:00:00.020399;0.140713934368632;0.00126484435387534;-0.715901904293444
00:00:00.020799;0.149567844845759;0.00210807392312557;-0.71885320778582
00:00:00.021199;0.15831635162673;0.00274049610006324;-0.722015318670508
00:00:00.021600;0.16738106949617;0.00379453306162603;-0.724861218466728
00:00:00.022000;0.17644578736561;0.00463776263087626;-0.727707118262947
00:00:00.022399;0.185826716323519;0.00558639589628277;-0.730658421755323
00:00:00.022799;0.195207645281428;0.00642962546553299;-0.733398917855386
00:00:00.023199;0.205010189023962;0.00779987351556462;-0.73613941395545
00:00:00.023600;0.214601925374183;0.00874850678097112;-0.738985313751669
00:00:00.024000;0.22461527650903;0.00990794743869019;-0.741831213547889
00:00:00.024399;0.23452322394772;0.0111727917925655;-0.744993324432577
00:00:00.024799;0.244747382474879;0.0124376361464409;-0.747944627924953
00:00:00.025199;0.254971541002038;0.0135970768041599;-0.750790527721172
00:00:00.025600;0.265090295833041;0.014756517461879;-0.753531023821236
00:00:00.026000;0.275525261752512;0.0161267655119106;-0.756482327313611
00:00:00.026399;0.28606563136814;0.0172862061696297;-0.759328227109831
00:00:00.026799;0.296395193591455;0.0184456468273488;-0.762595741690676
00:00:00.027199;0.306830159510927;0.0193942800927553;-0.765757852575364
00:00:00.027600;0.317159721734242;0.0205537207504743;-0.769025367156209
00:00:00.028000;0.327383880261401;0.0217131614081934;-0.77239828543321
00:00:00.028399;0.337502635092404;0.0225563909774436;-0.775665800014054
00:00:00.028799;0.347726793619563;0.0235050242428501;-0.779354929379524
00:00:00.029199;0.35774014475441;0.0242428501159441;-0.783044058744994
00:00:00.029600;0.367753495889256;0.024980675989038;-0.786733188110463
00:00:00.030000;0.377766847024103;0.0255076944698194;-0.790738528564402
00:00:00.030399;0.387780198158949;0.0262455203429134;-0.794533061626028
00:00:00.030799;0.397582741901483;0.0267725388236948;-0.798643805776123
00:00:00.031199;0.407279881947861;0.0272995573044762;-0.802649146230062
00:00:00.031600;0.416871618298082;0.0280373831775701;-0.807076101468625
00:00:00.032000;0.426463354648303;0.0287752090506641;-0.810976038226408
00:00:00.032399;0.435844283606212;0.029513034923758;-0.815297589768815
00:00:00.032799;0.445225212564121;0.0301454571006957;-0.819513737615066
00:00:00.033199;0.454500737825873;0.0307778792776333;-0.823835289157473
00:00:00.033600;0.463565455695313;0.0313048977584147;-0.828051437003725
00:00:00.034000;0.472208558780128;0.0320427236315087;-0.832478392242288
00:00:00.034399;0.481167872953412;0.0325697421122901;-0.836694540088539
00:00:00.034799;0.489810976038227;0.033307567985384;-0.841016091630947
00:00:00.035199;0.498032464338416;0.0337291827700092;-0.845337643173354
00:00:00.035600;0.5069917785117;0.0348886234277282;-0.849026772538824
00:00:00.036000;0.514791652027265;0.0348886234277282;-0.8536645351697
00:00:00.036399;0.522802332935142;0.0353102382123533;-0.857986086712108
00:00:00.036799;0.530602206450706;0.0358372566931347;-0.862413041950671
00:00:00.037199;0.538296676270115;0.0361534677816036;-0.866734593493079
00:00:00.037600;0.546096549785679;0.0368912936546975;-0.871266952427799
00:00:00.038000;0.553474808516619;0.0373129084393226;-0.87548310027405
00:00:00.038399;0.560958470943715;0.0380507343124166;-0.879910055512614
00:00:00.038799;0.568336729674654;0.0384723490970417;-0.88454781814349
00:00:00.039199;0.575609584709437;0.0391047712739794;-0.888869369685897
00:00:00.039600;0.582882439744221;0.0398425971470733;-0.893085517532149
00:00:00.040000;0.590049891082848;0.0405804230201673;-0.897512472770712
00:00:00.040399;0.597428149813787;0.0413182488932612;-0.902044831705432
00:00:00.040799;0.604384793760101;0.0418452673740426;-0.906260979551683
00:00:00.041199;0.611657648794885;0.0426884969432928;-0.910793338486403
00:00:00.041600;0.61829808165273;0.0435317265125431;-0.91543110111728
00:00:00.042000;0.625149321902888;0.0443749560817933;-0.920174267444312
00:00:00.042399;0.631789754760734;0.0455343967395124;-0.924706626379032
00:00:00.042799;0.638324783922423;0.0466938373972314;-0.929344389009908
00:00:00.043199;0.6446490056918;0.0482748928395756;-0.933982151640785
00:00:00.043600;0.650657016372708;0.0493289298011384;-0.93893612536013
00:00:00.044000;0.656981238142084;0.0504883704588574;-0.943784695383319
00:00:00.044399;0.66277844143068;0.0519640222050454;-0.948633265406507
00:00:00.044799;0.668891855807744;0.0532288665589207;-0.953165624341227
00:00:00.045199;0.674899866488652;0.0547045183051086;-0.958119598060572
00:00:00.045600;0.680486262384935;0.0562855737474528;-0.962651956995292
00:00:00.046000;0.686388869369686;0.0579720328859532;-0.967395123322325
00:00:00.046399;0.691869861569813;0.0595530883282974;-0.97234909704167
00:00:00.046799;0.697245450073783;0.0612395474667979;-0.977197667064859
00:00:00.047199;0.702726442273909;0.0626097955168295;-0.981940833391891
00:00:00.047600;0.707891223385567;0.0642962546553299;-0.98678940341508
00:00:00.048000;0.712950600801068;0.0655610990092053;-0.991532569742113
00:00:00.048399;0.717693767128101;0.0671421544515495;-0.996275736069145
00:00:00.048799;0.722436933455133;0.0687232098938936;-1.00091349870002
00:00:00.049199;0.726863888693697;0.0700934579439253;-1.00565666502705
00:00:00.049600;0.73076382545148;0.0712528986016443;-1.01018902396177
00:00:00.050000;0.734769165905418;0.0726231466516759;-1.01461597920034
00:00:00.050399;0.738563698967044;0.073782587309395;-1.01893753074275
00:00:00.050799;0.742147424636358;0.0750474316632704;-1.023153678589
00:00:00.051199;0.745520342913359;0.0762068723209894;-1.02715901904293
00:00:00.051600;0.748577050101891;0.0773663129787085;-1.03105895580072
00:00:00.052000;0.751528353594266;0.0782095425479587;-1.0349588925585
00:00:00.052399;0.75426884969433;0.0791581758133652;-1.03875342562013
00:00:00.052799;0.757747171667487;0.0810554423441782;-1.04149392172019
00:00:00.053199;0.7596444381983;0.0814770571288033;-1.04518305108566
00:00:00.053600;0.761436301032957;0.082109479305741;-1.04876677675497
00:00:00.054000;0.763017356475301;0.0827419014826787;-1.05213969503197
00:00:00.054399;0.764282200829176;0.0835851310519289;-1.05530180591666
00:00:00.054799;0.765336237790739;0.0839013421403978;-1.05846391680135
00:00:00.055199;0.765968659967676;0.0844283606211792;-1.06152062398988
00:00:00.055600;0.766284871056145;0.084744571709648;-1.06457733117841
00:00:00.056000;0.766601082144614;0.0851661864942731;-1.06731782727848
00:00:00.056399;0.766601082144614;0.0852715901904294;-1.07005832337854
00:00:00.056799;0.766706485840771;0.0856932049750545;-1.07258801208629
00:00:00.057199;0.766601082144614;0.0860094160635233;-1.07511770079404
00:00:00.057600;0.766284871056145;0.0860094160635233;-1.07743658210948
00:00:00.058000;0.76586325627152;0.0860094160635233;-1.07965005972876
00:00:00.058399;0.765441641486895;0.0860094160635233;-1.08133651886726
00:00:00.058799;0.76502002670227;0.0860094160635233;-1.08281217061345
00:00:00.059199;0.764282200829176;0.0861148197596796;-1.08439322605579
00:00:00.059600;0.763860586044551;0.0860094160635233;-1.08544726301736
00:00:00.060000;0.76333356756377;0.0859040123673671;-1.08639589628276
00:00:00.060399;0.762911952779144;0.0856932049750545;-1.0870283184597
00:00:00.060799;0.762490337994519;0.0855878012788982;-1.08744993324433
00:00:00.061199;0.762490337994519;0.0851661864942731;-1.0877661443328
00:00:00.061600;0.76217412690605;0.0849553791019605;-1.08808235542126
00:00:00.062000;0.762068723209894;0.0848499754058043;-1.08787154802895
00:00:00.062399;0.762068723209894;0.0844283606211792;-1.0877661443328
00:00:00.062799;0.76217412690605;0.0841121495327103;-1.08723912585201
00:00:00.063199;0.762279530602207;0.084006745836554;-1.08650129997892
00:00:00.063600;0.762911952779144;0.0835851310519289;-1.0853418593212
00:00:00.064000;0.763438971259926;0.0832689199634601;-1.08418241866348
00:00:00.064399;0.764282200829176;0.082847305178835;-1.08291757430961
00:00:00.064799;0.765125430398426;0.0827419014826787;-1.08165272995573
00:00:00.065199;0.766601082144614;0.0824256903942099;-1.0802824819057
00:00:00.065600;0.767971330194646;0.0823202866980536;-1.07880683015951
00:00:00.066000;0.769974000421615;0.082847305178835;-1.07712037102101
00:00:00.066399;0.771660459560116;0.082847305178835;-1.07575012297098
00:00:00.066799;0.773663129787085;0.0827419014826787;-1.07469608600942
00:00:00.067199;0.776087414798679;0.0824256903942099;-1.07343124165554
00:00:00.067600;0.77861710350643;0.0823202866980536;-1.07248260839013
00:00:00.068000;0.781673810694962;0.0823202866980536;-1.07132316773242
00:00:00.068399;0.784625114187338;0.082109479305741;-1.07005832337854
00:00:00.068799;0.787998032464339;0.0816878645211159;-1.06900428641698
00:00:00.069199;0.791476354437496;0.0815824608249596;-1.0677394420631
00:00:00.069600;0.794954676410653;0.0812662497364908;-1.06647459770923
00:00:00.070000;0.798854613168435;0.0811608460403345;-1.06520975335535
00:00:00.070399;0.802543742533905;0.0810554423441782;-1.06362869791301
00:00:00.070799;0.806443679291687;0.0808446349518657;-1.06194223877451
00:00:00.071199;0.810765230834095;0.0804230201672406;-1.05983416485138
00:00:00.071600;0.81487597498419;0.0803176164710843;-1.0576206872321
00:00:00.072000;0.818986719134285;0.0800014053826155;-1.05540720961282
00:00:00.072399;0.823519078069005;0.0798960016864592;-1.05287752090507
00:00:00.072799;0.828051437003725;0.0794743869018341;-1.05024242850116
00:00:00.073199;0.832583795938445;0.0791581758133652;-1.04771273979341
00:00:00.073600;0.837116154873165;0.0787365610287401;-1.04528845478181
00:00:00.074000;0.84207012859251;0.078314946244115;-1.04286416977022
00:00:00.074399;0.846813294919542;0.0778933314594899;-1.04075609584709
00:00:00.074799;0.851345653854262;0.0771555055863959;-1.03864802192397
00:00:00.075199;0.855983416485138;0.0766284871056145;-1.03696156278547
00:00:00.075600;0.860621179116015;0.0761014686248331;-1.03538050734312
00:00:00.076000;0.865153538050735;0.0754690464478955;-1.03390485559694
00:00:00.076399;0.869369685896986;0.0747312205748015;-1.03242920385075
00:00:00.076799;0.873691237439393;0.0740987983978639;-1.03105895580072
00:00:00.077199;0.877801981589488;0.0732555688286136;-1.03011032253531
00:00:00.077600;0.881491110954958;0.0724123392593634;-1.0291616892699
00:00:00.078000;0.88539104771274;0.0714637059939569;-1.02789684491603
00:00:00.078399;0.88908017707821;0.0708312838170192;-1.02642119316984
00:00:00.078799;0.892347691659054;0.069988054247769;-1.02505094511981
00:00:00.079199;0.895931417328368;0.0693556320708313;-1.02357529337362
00:00:00.079600;0.899093528213056;0.0687232098938936;-1.02188883423512
00:00:00.080000;0.901939428009276;0.0676691729323309;-1.02041318248893
00:00:00.080399;0.904469116717027;0.0668259433630806;-1.0190429344389
00:00:00.080799;0.907315016513246;0.0659827137938304;-1.01714566790809
00:00:00.081199;0.909844705220997;0.065455695313049;-1.01524840137728
00:00:00.081600;0.911952779144122;0.0642962546553299;-1.01377274963109
00:00:00.082000;0.913955449371092;0.0632422176937672;-1.01198088679643
00:00:00.082399;0.916063523294217;0.0619773733398918;-1.01018902396177
00:00:00.082799;0.918277000913499;0.0611341437706416;-1.00839716112712
00:00:00.083199;0.919963460052;0.0598692994167662;-1.00628908720399
00:00:00.083600;0.9216499191905;0.059026069847516;-1.00418101328087
00:00:00.084000;0.923020167240532;0.0579720328859532;-1.00196753566158
00:00:00.084399;0.924601222682876;0.0570233996205467;-0.999754058042303
00:00:00.084799;0.926076874429064;0.0560747663551402;-0.997751387815333
00:00:00.085199;0.927447122479095;0.0554423441782025;-0.995748717588364
00:00:00.085600;0.928606563136814;0.0547045183051086;-0.99416766214602
00:00:00.086000;0.929766003794533;0.0542829035204835;-0.992481203007519
00:00:00.086399;0.930609233363784;0.0537558850397021;-0.990689340172862
00:00:00.086799;0.931452462933034;0.0536504813435458;-0.988897477338206
00:00:00.087199;0.931874077717659;0.053334270255077;-0.987421825592018
00:00:00.087600;0.931979481413815;0.0530180591666081;-0.986051577541986
00:00:00.088000;0.932295692502284;0.0529126554704519;-0.984786733188111
00:00:00.088399;0.932190288806128;0.052596444381983;-0.983521888834236
00:00:00.088799;0.93155786662919;0.052596444381983;-0.981940833391891
00:00:00.089199;0.931030848148409;0.0523856369896705;-0.980675989038016
00:00:00.089600;0.92987140749069;0.0524910406858267;-0.979094933595672
00:00:00.090000;0.928606563136814;0.0523856369896705;-0.97772468554564
00:00:00.090399;0.92702550769447;0.052596444381983;-0.976143630103296
00:00:00.090799;0.925022837467501;0.052596444381983;-0.974562574660952
00:00:00.091199;0.922809359848219;0.0530180591666081;-0.973086922914764
00:00:00.091600;0.920068863748156;0.053334270255077;-0.971716674864732
00:00:00.092000;0.917222963951936;0.0537558850397021;-0.970241023118545
00:00:00.092399;0.913850045674935;0.0540720961281709;-0.968870775068513
00:00:00.092799;0.910266320005622;0.0542829035204835;-0.96781673810695
00:00:00.093199;0.906577190640152;0.0542829035204835;-0.966235682664606
00:00:00.093600;0.902571850186214;0.0542829035204835;-0.964970838310731
00:00:00.094000;0.898461106036119;0.0542829035204835;-0.963389782868386
00:00:00.094399;0.894350361886024;0.0541774998243272;-0.961914131122198
00:00:00.094799;0.889818002951304;0.0540720961281709;-0.960543883072167
00:00:00.095199;0.884969432928115;0.0536504813435458;-0.959384442414448
00:00:00.095600;0.880120862904926;0.0530180591666081;-0.958014194364416
00:00:00.096000;0.875166889185581;0.0524910406858267;-0.956749350010541
00:00:00.096399;0.869896704377767;0.0517532148127328;-0.954957487175884
00:00:00.096799;0.864837326962266;0.0512261963319514;-0.953587239125852
00:00:00.097199;0.859672545850608;0.0504883704588574;-0.952006183683508
00:00:00.097600;0.854718572131263;0.0497505445857635;-0.950425128241164
00:00:00.098000;0.850186213196543;0.0492235261049821;-0.948633265406507
00:00:00.098399;0.845548450565667;0.0483802965357319;-0.946735998875694
00:00:00.098799;0.841121495327103;0.0477478743587942;-0.944627924952569
00:00:00.099199;0.836905347480852;0.0471154521818565;-0.942836062117912
00:00:00.099600;0.832900007026913;0.0462722226126063;-0.940833391890943
00:00:00.100000;0.829210877661444;0.0458506078279812;-0.938830721663973
00:00:00.100399;0.825205537207505;0.0446911671702621;-0.937355069917786
00:00:00.100799;0.821411004145879;0.0438479376010119;-0.935984821867754
00:00:00.101199;0.817721874780409;0.0432155154240742;-0.93440376642541
00:00:00.101600;0.814138149111096;0.0422668821586677;-0.932822710983066
00:00:00.102000;0.810554423441782;0.0415290562855738;-0.93155786662919
00:00:00.102399;0.807181505164781;0.0403696156278547;-0.929976811186846
00:00:00.102799;0.803597779495468;0.0394209823624482;-0.928606563136814
00:00:00.103199;0.800224861218467;0.038577752793198;-0.92702550769447
00:00:00.103600;0.796957346637622;0.0375237158316352;-0.925233644859814
00:00:00.104000;0.793584428360621;0.0365750825662287;-0.923336378329001
00:00:00.104399;0.790527721172089;0.0358372566931347;-0.921228304405875
00:00:00.104799;0.787471013983557;0.0352048345161971;-0.919225634178906
00:00:00.105199;0.784308903098869;0.0343616049469468;-0.916906752863467
00:00:00.105600;0.781357599606493;0.0337291827700092;-0.914693275244186
00:00:00.106000;0.778090085025649;0.0329913568969152;-0.912374393928747
00:00:00.106399;0.775349588925585;0.0325697421122901;-0.909528494132528
00:00:00.106799;0.772819900217835;0.0323589347199775;-0.906682594336308
00:00:00.107199;0.769236174548521;0.0313048977584147;-0.904785327805495
00:00:00.107600;0.766179467359989;0.0304616681891645;-0.902361042793901
00:00:00.108000;0.763017356475301;0.0296184386199143;-0.900147565174619
00:00:00.108399;0.759855245590612;0.0288806127468203;-0.898039491251494
00:00:00.108799;0.756376923617455;0.0280373831775701;-0.896353032112993
00:00:00.109199;0.752898601644298;0.0271941536083199;-0.894771976670649
00:00:00.109600;0.749631087063453;0.0263509240390696;-0.893190921228305
00:00:00.110000;0.745941957697984;0.0256130981659757;-0.891926076874429
00:00:00.110399;0.742463635724826;0.0247698685967255;-0.890661232520554
00:00:00.110799;0.738458295270888;0.0239266390274752;-0.889712599255148
00:00:00.111199;0.734452954816949;0.0231888131543813;-0.888447754901272
00:00:00.111600;0.730342210666854;0.0223455835851311;-0.887288314243553
00:00:00.112000;0.726126062820603;0.0215023540158808;-0.886023469889678
00:00:00.112399;0.721593703885883;0.0208699318389432;-0.884758625535803
00:00:00.112799;0.716850537558851;0.0198158948773804;-0.883388377485771
00:00:00.113199;0.711896563839506;0.0190780690042864;-0.882123533131896
00:00:00.113600;0.707047993816317;0.0184456468273488;-0.880437073993395
00:00:00.114000;0.701777809008503;0.0178132246504111;-0.878750614854895
00:00:00.114399;0.696402220504533;0.0168645913850046;-0.876853348324082
00:00:00.114799;0.690921228304406;0.0162321692080669;-0.875061485489425
00:00:00.115199;0.685334832408123;0.0153889396388167;-0.872742604173987
00:00:00.115600;0.679537629119528;0.0148619211580353;-0.870529126554705
00:00:00.116000;0.673740425830933;0.0141240952849413;-0.868421052631579
00:00:00.116399;0.667732415150025;0.0133862694118474;-0.865996767619985
00:00:00.116799;0.661829808165273;0.0127538472349097;-0.863467078912234
00:00:00.117199;0.655821797484365;0.0120160213618158;-0.860726582812171
00:00:00.117600;0.649813786803458;0.0112781954887218;-0.85819689410442
00:00:00.118000;0.643911179818706;0.0107511770079404;-0.855561801700513
00:00:00.118399;0.637797765441642;0.0103295622233153;-0.852926709296606
00:00:00.118799;0.632211369545359;0.00969714004637763;-0.850502424285012
00:00:00.119199;0.626308762560607;0.00948633265406507;-0.847761928184949
00:00:00.119600;0.6203007518797;0.00906471786943996;-0.845126835781042
00:00:00.120000;0.614608952287261;0.00874850678097112;-0.842280935984822
00:00:00.120399;0.608811748998665;0.00843229569250229;-0.839329632492447
00:00:00.120799;0.60301454571007;0.00790527721172089;-0.836483732696227
00:00:00.121199;0.597428149813787;0.00716745133862694;-0.833321621811538
00:00:00.121600;0.591525542829035;0.00642962546553299;-0.830475722015319
00:00:00.122000;0.585939146932753;0.00558639589628277;-0.827313611130631
00:00:00.122399;0.580141943644157;0.00495397371934509;-0.824046096549786
00:00:00.122799;0.574450144051718;0.00432155154240742;-0.82109479305741
00:00:00.123199;0.568652940763123;0.00316211088468836;-0.817932682172722
00:00:00.123600;0.562855737474528;0.00210807392312557;-0.81487597498419
00:00:00.124000;0.556953130489776;0.00137024805003162;-0.811397653011033
00:00:00.124399;0.551155927201181;0.000421614784625114;-0.807919331037875
00:00:00.124799;0.54493710912796;-0.000210807392312557;-0.804019394280093
00:00:00.125199;0.538507483662427;-0.000632422176937672;-0.799908650129998
00:00:00.125600;0.532183261893051;-0.00105403696156279;-0.796008713372216
00:00:00.126000;0.525226617946736;-0.0014756517461879;-0.792108776614434
00:00:00.126399;0.518375377696578;-0.00210807392312557;-0.788314243552808
00:00:00.126799;0.511313330054108;-0.00263509240390697;-0.784203499402713
00:00:00.127199;0.503935071323168;-0.00305670718853208;-0.780514370037243
00:00:00.127600;0.496346005199916;-0.00379453306162603;-0.776509029583304
00:00:00.128000;0.488651535380508;-0.00463776263087626;-0.772714496521678
00:00:00.128399;0.48064085447263;-0.00548099220012649;-0.769025367156209
00:00:00.128799;0.472313962476284;-0.00621881807322044;-0.765125430398426
00:00:00.129199;0.463565455695313;-0.00706204764247067;-0.761752512121425
00:00:00.129600;0.454711545218186;-0.00790527721172089;-0.758168786452112
00:00:00.130000;0.44554142365259;-0.00874850678097112;-0.754795868175111
00:00:00.130399;0.436160494694681;-0.00969714004637763;-0.751528353594266
00:00:00.130799;0.426463354648303;-0.0106457733117841;-0.748366242709578
00:00:00.131199;0.416871618298082;-0.0115944065771906;-0.745414939217202
00:00:00.131600;0.406858267163235;-0.012859250931066;-0.742674443117139
00:00:00.132000;0.397055723420701;-0.0139132878926288;-0.740144754409388
00:00:00.132399;0.387358583374324;-0.014756517461879;-0.737931276790106
00:00:00.132799;0.377661443327946;-0.0158105544234418;-0.735612395474668
00:00:00.133199;0.367858899585412;-0.016653783992692;-0.733504321551543
00:00:00.133600;0.358372566931347;-0.0177078209542548;-0.73160705502073
00:00:00.134000;0.348991637973438;-0.018551050523505;-0.729709788489917
00:00:00.134399;0.339505305319373;-0.0193942800927553;-0.728128733047573
00:00:00.134799;0.330124376361465;-0.0205537207504743;-0.726442273909072
00:00:00.135199;0.320848851099712;-0.0210807392312557;-0.724650411074415
00:00:00.135600;0.311889536926428;-0.0219239688005059;-0.723174759328228
00:00:00.136000;0.302930222753145;-0.0225563909774436;-0.721804511278196
00:00:00.136399;0.294392523364486;-0.023083409458225;-0.720434263228164
00:00:00.136799;0.285749420279671;-0.0235050242428501;-0.719274822570445
00:00:00.137199;0.277527931979482;-0.023821235331319;-0.718431593001195
00:00:00.137600;0.269411847375448;-0.0239266390274752;-0.717588363431945
00:00:00.138000;0.261611973859883;-0.0239266390274752;-0.716745133862694
00:00:00.138399;0.254128311432788;-0.0239266390274752;-0.716218115381913
00:00:00.138799;0.246855456398004;-0.023821235331319;-0.71516407842035
00:00:00.139199;0.239793408755534;-0.0236104279390064;-0.714426252547256
00:00:00.139600;0.232942168505376;-0.0233996205466938;-0.71347761928185
00:00:00.140000;0.226196331951374;-0.023083409458225;-0.7126343897126
00:00:00.140399;0.219766706485841;-0.0227671983697562;-0.711896563839506
00:00:00.140799;0.213653292108777;-0.0223455835851311;-0.710737123181787
00:00:00.141199;0.207856088820181;-0.0221347761928185;-0.710104701004849
00:00:00.141600;0.202269692923899;-0.0218185651043497;-0.709261471435599
00:00:00.142000;0.196788700723772;-0.0213969503197246;-0.70894526034713
00:00:00.142399;0.191518515915958;-0.0209753355350994;-0.708312838170192
00:00:00.142799;0.186248331108144;-0.0202375096620055;-0.70810203077788
00:00:00.143199;0.181610568477268;-0.0198158948773804;-0.707785819689411
00:00:00.143600;0.176761998454079;-0.0190780690042864;-0.707785819689411
00:00:00.144000;0.172440446911672;-0.018551050523505;-0.707469608600942
00:00:00.144399;0.168118895369264;-0.0180240320427236;-0.707469608600942
00:00:00.144799;0.164113554915326;-0.017391609865786;-0.707047993816317
00:00:00.145199;0.160424425549856;-0.0169699950811609;-0.707047993816317
00:00:00.145600;0.156946103576699;-0.0161267655119106;-0.706837186424004
00:00:00.146000;0.153573185299698;-0.0157051507272855;-0.706837186424004
00:00:00.146399;0.15041107441501;-0.0152835359426604;-0.706942590120161
00:00:00.146799;0.147459770922634;-0.014756517461879;-0.706942590120161
00:00:00.147199;0.144930082214883;-0.0143349026772539;-0.707047993816317
00:00:00.147600;0.14218958611482;-0.0139132878926288;-0.707047993816317
00:00:00.148000;0.139659897407069;-0.0137024805003162;-0.707364204904786
00:00:00.148399;0.137446419787787;-0.0135970768041599;-0.707469608600942
00:00:00.148799;0.135127538472349;-0.0133862694118474;-0.707891223385567
00:00:00.149199;0.133019464549224;-0.0133862694118474;-0.708207434474036
00:00:00.149600;0.130911390626098;-0.0135970768041599;-0.708523645562505
00:00:00.150000;0.129014124095285;-0.0137024805003162;-0.709050664043286
00:00:00.150399;0.127222261260628;-0.0140186915887851;-0.709050664043286
00:00:00.150799;0.125430398425972;-0.0143349026772539;-0.709366875131755
00:00:00.151199;0.123954746679784;-0.0145457100695664;-0.709683086220224
00:00:00.151600;0.122162883845127;-0.0151781322465041;-0.709893893612536
00:00:00.152000;0.120898039491252;-0.0157051507272855;-0.710526315789474
00:00:00.152399;0.119633195137376;-0.0162321692080669;-0.710737123181787
00:00:00.152799;0.118473754479657;-0.0168645913850046;-0.711158737966412
00:00:00.153199;0.117103506429626;-0.0172862061696297;-0.711580352751037
00:00:00.153600;0.115627854683438;-0.0180240320427236;-0.712423582320287
00:00:00.154000;0.11415220293725;-0.0184456468273488;-0.713161408193381
00:00:00.154399;0.112360340102593;-0.0189726653081301;-0.714215445154944
00:00:00.154799;0.110673880964093;-0.0194996837889115;-0.714742463635725
00:00:00.155199;0.108671210737123;-0.0199212985735367;-0.715480289508819
00:00:00.155600;0.10677394420631;-0.0205537207504743;-0.7160073079896
00:00:00.156000;0.104455062890872;-0.0208699318389432;-0.716323519078069
00:00:00.156399;0.102136181575434;-0.0210807392312557;-0.716428922774226
00:00:00.156799;0.0996064928676833;-0.0215023540158808;-0.716428922774226
00:00:00.157199;0.0970768041599326;-0.0217131614081934;-0.7160073079896
