Time;X;Y;Z
00:00:00.000000;-0.209437144262526;0.306197737333989;-0.949371091279601
00:00:00.000400;-0.209437144262526;0.306513948422458;-0.949160283887289
00:00:00.000800;-0.209542547958682;0.306619352118614;-0.948738669102664
00:00:00.001200;-0.209964162743307;0.307462581687865;-0.948211650621882
00:00:00.001600;-0.210069566439463;0.307778792776334;-0.947790035837257
00:00:00.002000;-0.209964162743307;0.307778792776334;-0.947473824748788
00:00:00.002400;-0.210280373831776;0.308095003864802;-0.946946806268007
00:00:00.002800;-0.210385777527932;0.308516618649427;-0.946208980394913
00:00:00.003200;-0.210280373831776;0.308938233434053;-0.945471154521819
00:00:00.003600;-0.210385777527932;0.309465251914834;-0.944627924952569
00:00:00.004000;-0.210491181224088;0.310203077787928;-0.943784695383319
00:00:00.004400;-0.210491181224088;0.310730096268709;-0.943046869510225
00:00:00.004800;-0.210701988616401;0.311467922141803;-0.942414447333287
00:00:00.005200;-0.210491181224088;0.311889536926428;-0.941782025156349
00:00:00.005600;-0.210701988616401;0.312521959103366;-0.941044199283255
00:00:00.006000;-0.210807392312557;0.313154381280304;-0.940411777106318
00:00:00.006400;-0.210807392312557;0.313786803457241;-0.939357740144755
00:00:00.006800;-0.210701988616401;0.314419225634179;-0.938514510575505
00:00:00.007200;-0.210491181224088;0.314630033026492;-0.937776684702411
00:00:00.007600;-0.210280373831776;0.314735436722648;-0.93693345513316
00:00:00.008000;-0.210280373831776;0.314735436722648;-0.936301032956223
00:00:00.008400;-0.209964162743307;0.314630033026492;-0.935457803386973
00:00:00.008800;-0.209647951654838;0.314419225634179;-0.934825381210035
00:00:00.009200;-0.209647951654838;0.314313821938023;-0.934298362729253
00:00:00.009600;-0.209437144262526;0.313892207153398;-0.933982151640785
00:00:00.010000;-0.209542547958682;0.313575996064929;-0.933560536856159
00:00:00.010400;-0.209542547958682;0.313365188672616;-0.933138922071534
00:00:00.010800;-0.209647951654838;0.312943573887991;-0.932611903590753
00:00:00.011200;-0.209542547958682;0.312627362799522;-0.932295692502284
00:00:00.011600;-0.209542547958682;0.312100344318741;-0.93240109619844
00:00:00.012000;-0.209542547958682;0.311467922141803;-0.93240109619844
00:00:00.012400;-0.209542547958682;0.311046307357178;-0.932717307286909
00:00:00.012800;-0.209647951654838;0.310203077787928;-0.933033518375378
00:00:00.013200;-0.209858759047151;0.309676059307147;-0.933455133160003
00:00:00.013600;-0.209858759047151;0.309043637130209;-0.934087555336941
00:00:00.014000;-0.210069566439463;0.308516618649427;-0.934719977513879
00:00:00.014400;-0.209964162743307;0.30788419647249;-0.935141592298504
00:00:00.014800;-0.210069566439463;0.307462581687865;-0.935668610779285
00:00:00.015200;-0.209964162743307;0.307251774295552;-0.936301032956223
00:00:00.015600;-0.209858759047151;0.306935563207083;-0.936828051437004
00:00:00.016000;-0.209858759047151;0.306935563207083;-0.937355069917786
00:00:00.016400;-0.209542547958682;0.306830159510927;-0.937987492094723
00:00:00.016800;-0.209542547958682;0.306830159510927;-0.938725317967817
00:00:00.017200;-0.209542547958682;0.306935563207083;-0.939357740144755
00:00:00.017600;-0.209542547958682;0.307251774295552;-0.940200969714005
00:00:00.018000;-0.209858759047151;0.307251774295552;-0.941044199283255
00:00:00.018400;-0.209858759047151;0.307462581687865;-0.942203639940974
00:00:00.018800;-0.209542547958682;0.30788419647249;-0.943257676902537
00:00:00.019200;-0.209647951654838;0.308622022345584;-0.944206310167944
00:00:00.019600;-0.209647951654838;0.309254444522521;-0.945049539737194
00:00:00.020000;-0.209858759047151;0.309465251914834;-0.945892769306444
00:00:00.020400;-0.209964162743307;0.310203077787928;-0.946630595179538
00:00:00.020800;-0.210280373831776;0.310730096268709;-0.947368421052632
00:00:00.021200;-0.210385777527932;0.311362518445647;-0.947790035837257
00:00:00.021600;-0.210491181224088;0.311784133230272;-0.948422458014195
00:00:00.022000;-0.210491181224088;0.312205748014897;-0.948949476494976
00:00:00.022400;-0.210912796008713;0.312627362799522;-0.949476494975758
00:00:00.022800;-0.211123603401026;0.312943573887991;-0.950003513456539
00:00:00.023200;-0.211334410793339;0.313154381280304;-0.950319724545008
00:00:00.023600;-0.211756025577964;0.313892207153398;-0.950741339329633
00:00:00.024000;-0.212388447754901;0.314419225634179;-0.950741339329633
00:00:00.024400;-0.21270465884337;0.315051647811117;-0.950741339329633
00:00:00.024800;-0.21270465884337;0.315473262595742;-0.951162954114258
00:00:00.025200;-0.212810062539526;0.316000281076523;-0.951057550418102
00:00:00.025600;-0.212915466235683;0.316632703253461;-0.951162954114258
00:00:00.026000;-0.213231677324152;0.317159721734242;-0.951057550418102
00:00:00.026400;-0.213231677324152;0.317686740215024;-0.950846743025789
00:00:00.026800;-0.213337081020308;0.318002951303493;-0.951057550418102
00:00:00.027200;-0.213337081020308;0.318319162391961;-0.950846743025789
00:00:00.027600;-0.21354788841262;0.318424566088118;-0.950846743025789
00:00:00.028000;-0.21354788841262;0.318424566088118;-0.950425128241164
00:00:00.028400;-0.213653292108777;0.31863537348043;-0.950214320848852
00:00:00.028800;-0.21354788841262;0.31863537348043;-0.949581898671914
00:00:00.029200;-0.21354788841262;0.31863537348043;-0.949160283887289
00:00:00.029600;-0.213337081020308;0.31863537348043;-0.948949476494976
00:00:00.030000;-0.213231677324152;0.318319162391961;-0.948317054318038
00:00:00.030400;-0.213337081020308;0.318424566088118;-0.947790035837257
00:00:00.030800;-0.213337081020308;0.318108354999649;-0.947157613660319
00:00:00.031200;-0.213126273627995;0.318108354999649;-0.946946806268007
00:00:00.031600;-0.213126273627995;0.318108354999649;-0.946525191483382
00:00:00.032000;-0.212915466235683;0.318002951303493;-0.946314384091069
00:00:00.032400;-0.212915466235683;0.317897547607336;-0.946208980394913
00:00:00.032800;-0.212915466235683;0.317581336518867;-0.945892769306444
00:00:00.033200;-0.212915466235683;0.317581336518867;-0.945681961914132
00:00:00.033600;-0.212915466235683;0.317265125430399;-0.945681961914132
00:00:00.034000;-0.21270465884337;0.317159721734242;-0.945471154521819
